Data_Packet_Traffic,Data_Packet_Injection_Rate_(packets/cycle/node),Routing_Algorithm,Selection_Policy,Ant_Packet_Traffic,Ant_Packet_Injection_Rate_(packets/cycle/node),Alpha,Reinforcement_Factor,NoC_Routing_Solution,Simulation_Time,Total_Cycles,Num_Packets_Transmitted,Throughput_(packets/cycle/node),Avg._Packet_Delay_(cycles),Avg._Packet_Hops,Num_Payload_Packets_Transmitted,Payload_Throughput_(packets/cycle/node),Avg._Payload_Packet_Delay_(cycles),Avg._Payload_Packet_Hops,Average_Flit_per_State_Delay[INPUT_BUFFER],Max_Flit_per_State_Delay[INPUT_BUFFER],Average_Flit_per_State_Delay[ROUTE_COMPUTATION],Max_Flit_per_State_Delay[ROUTE_COMPUTATION],Average_Flit_per_State_Delay[VIRTUAL_CHANNEL_ALLOCATION],Max_Flit_per_State_Delay[VIRTUAL_CHANNEL_ALLOCATION],Average_Flit_per_State_Delay[SWITCH_ALLOCATION],Max_Flit_per_State_Delay[SWITCH_ALLOCATION],Average_Flit_per_State_Delay[SWITCH_TRAVERSAL],Max_Flit_per_State_Delay[SWITCH_TRAVERSAL],Average_Flit_per_State_Delay[LINK_TRAVERSAL],Max_Flit_per_State_Delay[LINK_TRAVERSAL],Average_Flit_per_State_Delay[DESTINATION_ARRIVED],Max_Flit_per_State_Delay[DESTINATION_ARRIVED]
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.35,rf=0.008000,OddEven+ACO,26m40.755340233s,20000,67530,0.0527578125,81.34475048126758,6.985784095957352,67272,0.05255625,81.44103044357236,6.988613390415032,4.445955758064139,126,1.7671789384195355,110,1.2393302483757445,5,1,1,1.1620607509849694,87,4.388157858008184,171,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.35,rf=0.016000,OddEven+ACO,26m36.887397593s,20000,67374,0.0526359375,78.49890165345683,7.000578858313296,67132,0.052446875,78.58830364058869,7.002636596556039,4.319660866833136,211,1.7497874068715176,109,1.240364965665472,6,1,1,1.1448492759556668,113,4.0626733820927345,269,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.35,rf=0.032000,OddEven+ACO,25m13.464327304s,20000,67144,0.05245625,65.3445579649708,6.995606457762421,66903,0.05226796875,65.4131952229347,6.99766826599704,3.765196400437929,115,1.5675466613964737,77,1.2402079339643894,5,1,1,1.0552314557145253,52,2.6879903744541704,109,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.35,rf=0.064000,OddEven+ACO,26m3.321968892s,20000,68077,0.05318515625,74.82497759889537,6.974778559572249,67807,0.05297421875,74.9222499152005,6.976197147787102,4.187217493853649,161,1.7035461291068463,88,1.2445064820673664,5,1,1,1.1192407224820053,92,3.6878373450148993,230,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.4,rf=0.000500,OddEven+ACO,26m10.327732373s,20000,67288,0.05256875,73.77645345381049,6.997622161455237,67022,0.0523609375,73.86923696696607,7.000954910327952,4.115753952426571,104,1.659641399997458,71,1.2412351040728775,6,1,1,1.111682231791201,61,3.6018577136243306,163,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.4,rf=0.001000,OddEven+ACO,25m50.646211825s,20000,67563,0.05278359375,73.15538090374909,6.986471885499459,67328,0.0526,73.2275427756654,6.987880228136882,4.138540090389875,83,1.6792961690885073,57,1.2443325575938973,5,1,1,1.0986167560621507,51,3.4891771940046863,141,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.4,rf=0.002000,OddEven+ACO,25m4.625258473s,20000,67233,0.05252578125,63.85868546695819,7.002885487781298,66982,0.0523296875,63.913573795945176,7.004299662595921,3.6795048333635307,78,1.5298397045918,50,1.2397567221510883,5,1,1,1.0500705395274519,52,2.550853147270476,102,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.4,rf=0.004000,OddEven+ACO,25m28.073191764s,20000,67210,0.0525078125,66.38982294301444,6.974706144918911,66980,0.052328125,66.46121230217976,6.977978501045088,3.8366222537692525,73,1.579376090564753,53,1.2407145334868408,6,1,1,1.05993764714184,52,2.815647278355802,109,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.4,rf=0.008000,OddEven+ACO,27m12.402603463s,20000,67483,0.05272109375,89.3549931093757,6.972911696279063,67207,0.05250546875,89.44184385555076,6.974675257041677,4.798525909858311,266,1.9192485237951922,196,1.2375328278706768,6,1,1,1.2333621245807942,196,5.19864112220378,295,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.4,rf=0.016000,OddEven+ACO,25m25.408147s,20000,67381,0.05264140625,66.40615306985649,6.979207788545732,67115,0.05243359375,66.48734262087461,6.982909930715936,3.8036257530100404,77,1.584240058550866,48,1.2401726065584553,5,1,1,1.0655805725433685,50,2.831878068968951,112,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.4,rf=0.032000,OddEven+ACO,25m47.443416973s,20000,67632,0.0528375,69.45698781641826,7.0041696238467,67360,0.052625,69.53392220902613,7.005715558194774,3.933211879518098,108,1.6020428368005528,67,1.237345585385173,5,1,1,1.0819118161299552,68,3.1308101594364106,153,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.4,rf=0.064000,OddEven+ACO,24m37.929594761s,20000,67380,0.052640625,65.04740279014544,6.982428020184031,67114,0.0524328125,65.12590517626725,6.9855767798074915,3.8011026017691947,99,1.5869081671815728,78,1.247333420982319,6,1,1,1.050230459949654,58,2.6181205051914436,138,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.45,rf=0.000500,OddEven+ACO,25m47.957380604s,20000,67818,0.0529828125,69.87742192338317,7.0051166357014365,67598,0.0528109375,69.93953963135004,7.007485428562975,3.9520580975827495,112,1.6708073098843939,74,1.2424549925731705,6,1,1,1.0899776152246023,78,3.1284169232596657,136,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.45,rf=0.001000,OddEven+ACO,25m13.861275541s,20000,68103,0.05320546875,65.53623188405797,6.975360850476484,67864,0.05301875,65.59053400919485,6.977115996699281,3.805247683789324,126,1.5700140372702132,76,1.24463227089038,5,1,1,1.0561120889833844,72,2.696293036391631,141,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.45,rf=0.002000,OddEven+ACO,26m34.25444878s,20000,67422,0.0526734375,76.85007860935599,7.00339651745721,67171,0.05247734375,76.94387458873621,7.006624882761906,4.262862742038133,112,1.7175133605120299,76,1.241911429199128,5,1,1,1.126112046037299,78,3.8970942533347452,202,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.45,rf=0.004000,OddEven+ACO,25m26.371936745s,20000,67192,0.05249375,72.0664364805334,7.021818073580188,66931,0.05228984375,72.15587694790158,7.024562609254307,4.065742989739838,87,1.632701236343638,61,1.2454583530765586,6,1,1,1.091278786863538,60,3.3547756326798845,144,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.45,rf=0.008000,OddEven+ACO,25m16.734796405s,20000,67476,0.052715625,65.18655521963365,7.00616515501808,67252,0.052540625,65.23581454826622,7.008059239873907,3.751590580075194,85,1.5792976649343302,54,1.2422045694912678,5,1,1,1.058465073061453,58,2.6551874290627153,129,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.45,rf=0.016000,OddEven+ACO,26m2.880902755s,20000,67408,0.0526625,71.41837764063612,7.015784476619986,67139,0.05245234375,71.49250063301508,7.0174712164315824,4.051446834432813,173,1.672890215003619,95,1.2458115531282248,6,1,1,1.092187530681855,96,3.2446034128003216,251,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.45,rf=0.032000,OddEven+ACO,25m1.023277825s,20000,67307,0.05258359375,69.28016402454425,6.975901466415083,67035,0.05237109375,69.36712165286791,6.978459013947938,3.932967229717993,97,1.6143179016281937,64,1.2365581569359358,6,1,1,1.0841416284924712,66,3.1354332761903336,128,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.45,rf=0.064000,OddEven+ACO,25m30.71589525s,20000,67526,0.0527546875,67.29345733495246,6.979800373189586,67254,0.0525421875,67.36910815713564,6.981547565944033,3.8595629700748715,98,1.5697274052817476,73,1.24291909257719,5,1,1,1.065063802810379,50,2.92368592041167,128,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.5,rf=0.000500,OddEven+ACO,25m16.561450127s,20000,67457,0.05270078125,65.93576648828143,6.9864506278073435,67217,0.05251328125,66.00226133269857,6.989199160926551,3.7727538064245603,96,1.58907959556254,72,1.241078255491567,5,1,1,1.0647416120580508,67,2.7671138201537624,135,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.5,rf=0.001000,OddEven+ACO,25m45.940685656s,20000,67039,0.05237421875,64.49687495338534,6.976998463580901,66793,0.05218203125,64.56308295779498,6.978964861587292,3.7282760654770684,81,1.5557034893893036,61,1.2414984348627651,5,1,1,1.0531835756383805,53,2.6259568933249375,115,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.5,rf=0.002000,OddEven+ACO,25m50.970515824s,20000,67470,0.0527109375,69.39533125833704,7.006195346079739,67210,0.0525078125,69.46723701830085,7.008346972176759,3.946627910555963,101,1.6421366413470755,65,1.242388991166585,5,1,1,1.0791320511160132,58,3.092049043629417,134,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.5,rf=0.004000,OddEven+ACO,25m53.882450961s,20000,67860,0.053015625,69.60748600058945,6.979339817270851,67607,0.05281796875,69.68855296049226,6.9822207759551524,3.9690440774252855,102,1.6195276546248378,83,1.2455720743027532,5,1,1,1.078872387594124,56,3.1485289682382724,138,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.5,rf=0.008000,OddEven+ACO,26m3.760152252s,20000,67444,0.052690625,73.82701203961805,6.992512306506138,67226,0.0525203125,73.88653199654895,6.994778805819177,4.142895683978585,110,1.6690765379052517,81,1.2422375090667248,6,1,1,1.1118781683826748,83,3.619838213995549,157,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.5,rf=0.016000,OddEven+ACO,25m43.139074672s,20000,66937,0.05229453125,71.72750496735736,6.980459237790758,66690,0.0521015625,71.82694556905084,6.984555405608037,4.04189887322689,103,1.638300053828211,74,1.238352395315751,6,1,1,1.099905377489074,70,3.3828713188160084,151,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.5,rf=0.032000,OddEven+ACO,25m19.510284365s,20000,67439,0.05268671875,65.09659099334213,6.989931641928261,67202,0.0525015625,65.15529299723222,6.991116335823339,3.7574552916596393,92,1.5676316485842816,67,1.2415300615860798,5,1,1,1.056177210380657,70,2.666966128339298,129,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.5,rf=0.064000,OddEven+ACO,25m42.524853821s,20000,67498,0.0527328125,66.72796230999437,6.976117810898101,67250,0.0525390625,66.79293680297398,6.978631970260223,3.845927992326623,97,1.6381118288320364,77,1.2412120261615216,5,1,1,1.06727797145528,65,2.8201181247004454,118,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.55,rf=0.000500,OddEven+ACO,26m41.515472519s,20000,68058,0.0531703125,81.97865056275529,6.976226160039966,67812,0.052978125,82.0367191647496,6.977408128354863,4.497121983967978,132,1.8033071213346072,103,1.2435874552460549,5,1,1,1.1662162176428919,103,4.460308590137512,177,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.55,rf=0.001000,OddEven+ACO,25m28.662708642s,20000,67220,0.052515625,69.92383219279976,6.963150847961916,66957,0.05231015625,69.99756560180414,6.964843108263512,3.9832647356375084,104,1.633131842944105,71,1.2415629831014448,5,1,1,1.0840717241320144,74,3.202927945692905,176,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.55,rf=0.002000,OddEven+ACO,26m20.463117129s,20000,67127,0.05244296875,75.48236924039507,7.0004320169231455,66862,0.0522359375,75.5840836349496,7.003006191857857,4.191489861271868,121,1.6733959636953328,69,1.2383626023957257,5,1,1,1.121492060001772,71,3.779947147423826,156,0,0
